clauses,T,s,epochs,train_accuracy,test_accuracy,train_precision,test_precision,train_recall,test_recall,train_f1_score,test_f1_score
250,200,5,100,0.7510154103452396,0.7354686364737224,0.7512356704537565,0.7356131172013092,0.7510154103452396,0.7354686364737224,0.7509307461775881,0.7353893088571243
250,200,10,100,0.7728765977780433,0.7481835795592153,0.7744019647097468,0.7491011073967757,0.7728765977780433,0.7481835795592153,0.7724987667737797,0.7478720380537578
250,200,50,100,0.7364412853900371,0.7268103657059821,0.7365312094491848,0.7271034310252442,0.7364412853900371,0.7268103657059821,0.736433634849635,0.7267682704708855
250,200,100,100,0.7466252538525863,0.732562363768467,0.7476024997037819,0.7337026521814598,0.7466252538525863,0.732562363768467,0.7464329460819432,0.7323267657867134
500,400,5,100,0.7743997132959025,0.7437030758052797,0.7745074876637466,0.7437222821856516,0.7743997132959025,0.7437030758052797,0.7743600134437849,0.7436814571097438
500,400,10,100,0.7878986978855573,0.7529668200532816,0.7879564392603133,0.7530062102547278,0.7878986978855573,0.7529668200532816,0.7878763219675984,0.7529688486457421
500,400,50,100,0.761259108828097,0.7438241705013321,0.7702979626251341,0.751176276084949,0.761259108828097,0.7438241705013321,0.7590866590516071,0.7417150247694331
500,400,100,100,0.7587504479751523,0.7339549527730685,0.7744152319465385,0.7503462000240906,0.7587504479751523,0.7339549527730685,0.7554636209177784,0.7298639654669454
1500,1200,5,100,0.7975152311551786,0.7432186970210705,0.7985579684707163,0.7435830097505427,0.7975152311551786,0.7432186970210705,0.7972969102336658,0.743068442372881
1500,1200,10,100,0.8150459921156373,0.7515136837006539,0.8166421294175953,0.7525579906313956,0.8150459921156373,0.7515136837006539,0.8147691813746528,0.7511745992110397
1500,1200,50,100,0.7844642217178354,0.7475781060789537,0.7880361728400569,0.7493779530931926,0.7844642217178354,0.7475781060789537,0.7837098161979645,0.7470120139970274
1500,1200,100,100,0.7980826663481065,0.7504238314361831,0.7987149918675048,0.7506955401951593,0.7980826663481065,0.7504238314361831,0.7979434037309828,0.7503117742034123
4000,3200,5,100,0.8303966073348465,0.7444901913296198,0.8307909383638701,0.7452682889713317,0.8303966073348465,0.7444901913296198,0.8303638262528298,0.7443547474781839
4000,3200,10,100,0.8429996416198782,0.7595664809881327,0.8508611245619772,0.7634049468739151,0.8429996416198782,0.7595664809881327,0.8420427317143017,0.7585456847041987
4000,3200,50,100,0.8333233783299486,0.7572656817631388,0.8401163610765292,0.7619188961667291,0.8333233783299486,0.7572656817631388,0.8324128964717278,0.7560244174238528
4000,3200,100,100,0.8838848405208458,0.7544805037539356,0.8891456001093533,0.7574002763056846,0.8838848405208458,0.7544805037539356,0.8834519834251195,0.7536522352999162
10000,8000,5,100,0.874716282403536,0.7504843787842093,0.8773458681065271,0.75178687614805,0.874716282403536,0.7504843787842093,0.874466767808036,0.7500694686323127
10000,8000,10,100,0.8783299486321825,0.7544805037539356,0.8806714550506595,0.7553596940389568,0.8783299486321825,0.7544805037539356,0.878114537273769,0.7541954030756794
10000,8000,50,100,0.9202902878986979,0.7518769677888109,0.9255436792296168,0.7562974732506551,0.9202902878986979,0.7518769677888109,0.9200191736135677,0.7506404624773517
10000,8000,100,100,0.9472882570780075,0.7582344393315573,0.9481175221193238,0.7589339383691515,0.9472882570780075,0.7582344393315573,0.9472577969880558,0.758007134103976
20000,16000,5,100,0.9096882092939912,0.7526640833131509,0.9113719685277897,0.7532639950527564,0.9096882092939912,0.7526640833131509,0.9095794886903692,0.7524549764073416
20000,16000,10,100,0.9104049695376897,0.757326229111165,0.9146795153686469,0.7599586196048747,0.9104049695376897,0.757326229111165,0.9101481102056477,0.7565896049469336
20000,16000,50,100,0.9635945526221479,0.758537176071688,0.9649082281465863,0.7604133356961028,0.9635945526221479,0.758537176071688,0.9635637565859214,0.7579998325489892
20000,16000,100,100,0.9674172739218732,0.7597481230322112,0.9676686015894483,0.7598706899129195,0.9674172739218732,0.7597481230322112,0.9674109202852335,0.7596911314237802
25000,20000,5,100,0.9147652610201887,0.7529062727052556,0.9162020229904199,0.7533556339992638,0.9147652610201887,0.7529062727052556,0.914677675327529,0.7527420618161355
25000,20000,10,100,0.9219627284673276,0.7555703560184064,0.9240182424637144,0.7564250807396625,0.9219627284673276,0.7555703560184064,0.9218530676867156,0.7552945853324834
25000,20000,50,100,0.9733604109425397,0.7566602082828772,0.9738863248665768,0.757623928100995,0.9733604109425397,0.7566602082828772,0.9733507197415283,0.7563570640265636
25000,20000,100,100,0.968820929399116,0.759687575684185,0.9689476563300562,0.7597732631339208,0.968820929399116,0.759687575684185,0.9688174807801561,0.7596431213672451
