clauses,T,s,epochs,train_accuracy,test_accuracy,train_precision,test_precision,train_recall,test_recall,train_f1_score,test_f1_score
250,200,5,100,0.7637416481069043,0.7446860643185299,0.7639958156608481,0.7447952540342858,0.7637416481069043,0.7446860643185299,0.7637108904824573,0.74466363956181
250,200,10,100,0.7824498886414254,0.756937212863706,0.7860728877630125,0.760651106317937,0.7824498886414254,0.756937212863706,0.7816675060188322,0.7560355311068311
250,200,50,100,0.7456867112100966,0.7373353751914242,0.7510147881173731,0.7416007330754347,0.7456867112100966,0.7373353751914242,0.7444756088430706,0.7362119271007076
250,200,100,100,0.7553674832962138,0.7445022970903522,0.7632339521959323,0.7507361733606566,0.7553674832962138,0.7445022970903522,0.753688269072664,0.7429506328116405
500,400,5,100,0.7897847067557535,0.7510566615620214,0.7898119870271024,0.7514234586141619,0.7897847067557535,0.7510566615620214,0.7897707607866192,0.7509547303633821
500,400,10,100,0.8122048997772828,0.7546094946401225,0.8124422362281057,0.7547251276887533,0.8122048997772828,0.7546094946401225,0.8121861122937176,0.7545873723532874
500,400,50,100,0.7628210838901263,0.7414395099540582,0.7634278754638034,0.7418009785460995,0.7628210838901263,0.7414395099540582,0.7627261606495045,0.7413543443839931
500,400,100,100,0.7808166295471418,0.7481163859111791,0.7823350913443604,0.7492324826301803,0.7808166295471418,0.7481163859111791,0.7805791717198675,0.7478532822158793
1500,1200,5,100,0.8344469190794358,0.7539969372128638,0.8345436241328307,0.7540334537313019,0.8344469190794358,0.7539969372128638,0.8344435919536805,0.7539912473201235
1500,1200,10,100,0.8655085374907201,0.7602450229709036,0.8655088426076327,0.7602726178894876,0.8655085374907201,0.7602450229709036,0.8655075291232918,0.7602357113957432
1500,1200,50,100,0.8052264291017075,0.7596324655436447,0.8064242886859702,0.760388045311328,0.8052264291017075,0.7596324655436447,0.8050773958308179,0.7594722682587535
1500,1200,100,100,0.8141054194506311,0.7546094946401225,0.8187231541065885,0.757493150047307,0.8141054194506311,0.7546094946401225,0.8135053840430512,0.7539496891992981
4000,3200,5,100,0.8991239792130661,0.76104134762634,0.8991881080081034,0.761098863985598,0.8991239792130661,0.76104134762634,0.8991158919954627,0.7610240374560214
4000,3200,10,100,0.8957089829250185,0.7620826952526799,0.8969131906361962,0.7630211883764461,0.8957089829250185,0.7620826952526799,0.8956468670331984,0.76188589603801
4000,3200,50,100,0.8642019302152932,0.7484839203675344,0.8834423355874519,0.7664390410641772,0.8642019302152932,0.7484839203675344,0.8623818819398364,0.7441002081160577
4000,3200,100,100,0.9525760950259836,0.7635528330781011,0.9540355575629442,0.7668300235558212,0.9525760950259836,0.7635528330781011,0.9525304031253602,0.7627954637611624
10000,8000,5,100,0.9578619153674833,0.7592036753445636,0.9578667527821033,0.7592466042447813,0.9578619153674833,0.7592036753445636,0.9578613935600703,0.7591900346808264
10000,8000,10,100,0.9629398663697105,0.7630015313935682,0.9640333919418033,0.7655939992044168,0.9629398663697105,0.7630015313935682,0.962922968017632,0.7624475236863477
10000,8000,50,100,0.9923088344469191,0.7699846860643186,0.9923687183209113,0.7710943488320716,0.9923088344469191,0.7699846860643186,0.9923088269185667,0.769764950344214
10000,8000,100,100,0.9952487008166295,0.7731699846860643,0.9952520170258271,0.7737880302361175,0.9952487008166295,0.7731699846860643,0.9952486597041421,0.7730300749955411
20000,16000,5,100,0.9848255382331106,0.7644104134762634,0.984826914283708,0.7645698320720011,0.9848255382331106,0.7644104134762634,0.9848255931510569,0.764368339275444
20000,16000,10,100,0.9923385300668152,0.7701684532924962,0.992365800600177,0.7705553371744752,0.9923385300668152,0.7701684532924962,0.9923382704080994,0.7700766158204918
20000,16000,50,100,0.9999703043801039,0.7775803981623277,0.9999703061530825,0.7775869623447785,0.9999703043801039,0.7775803981623277,0.9999703043847653,0.7775801060600884
20000,16000,100,100,0.9979213066072754,0.773843797856049,0.9979231261072855,0.773859919473318,0.9979213066072754,0.773843797856049,0.9979213152301251,0.7738384311466633
25000,20000,5,100,0.9801336302895323,0.7655130168453292,0.980417385351857,0.767338955338734,0.9801336302895323,0.7655130168453292,0.9801293808615659,0.765090425020387
25000,20000,10,100,0.9940014847809948,0.7683307810107197,0.9940414639060573,0.769058896357515,0.9940014847809948,0.7683307810107197,0.994001218621417,0.7681605732713803
25000,20000,50,100,0.9998812175204157,0.7757427258805513,0.9998812175204157,0.7758432751457686,0.9998812175204157,0.7757427258805513,0.9998812175204157,0.7757175238600691
25000,20000,100,100,0.9992873051224944,0.7750076569678407,0.9992873117172837,0.7751895214165677,0.9992873051224944,0.7750076569678407,0.9992873048949796,0.7749640852247194
