clauses,T,s,epochs,train_accuracy,test_accuracy,train_precision,test_precision,train_recall,test_recall,train_f1_score,test_f1_score
250,200,5,100,0.8122391796828425,0.7924264527109166,0.812645492193366,0.7926113030566314,0.8122391796828425,0.7924264527109166,0.8121778941493473,0.7923542545026687
250,200,10,100,0.8206152378681293,0.7927911500121566,0.8234115251443812,0.794500704053275,0.8206152378681293,0.7927911500121566,0.8202260131484085,0.7923814774444145
250,200,50,100,0.7682425181829021,0.7676878191101386,0.7840635942765196,0.7830671144934526,0.7682425181829021,0.7676878191101386,0.7649676962537235,0.76411170648596
250,200,100,100,0.7883629426493383,0.7809992706053975,0.8037187667191452,0.7957870582360814,0.7883629426493383,0.7809992706053975,0.7856517323745541,0.777896555254637
500,400,5,100,0.8403779658996066,0.7939460247994164,0.840548381526962,0.7943822864763691,0.8403779658996066,0.7939460247994164,0.8403581253653736,0.7939173228058178
500,400,10,100,0.8582627876475498,0.8014223194748359,0.8584927104377055,0.8014526865400278,0.8582627876475498,0.8014223194748359,0.8582399296708371,0.8013996806581575
500,400,50,100,0.7883927506855848,0.7822757111597374,0.7884581827063405,0.7822992222037777,0.7883927506855848,0.7822757111597374,0.7883806200636609,0.7822511993638681
500,400,100,100,0.8040717777512817,0.7862265985898371,0.8106299986982336,0.793037396636409,0.8040717777512817,0.7862265985898371,0.803033264039868,0.7851882197333578
1500,1200,5,100,0.8883987122928342,0.7935813274981766,0.8886356149106367,0.793918492410487,0.8883987122928342,0.7935813274981766,0.8883817962412917,0.7935636462252426
1500,1200,10,100,0.9103076189340646,0.8065280816921955,0.9103620064775084,0.806630197700487,0.9103076189340646,0.8065280816921955,0.9103046811015139,0.8065310774034037
1500,1200,50,100,0.8418683677119352,0.7979576951130561,0.844262308103769,0.8003707862419593,0.8418683677119352,0.7979576951130561,0.8415925009357375,0.7974290766668963
1500,1200,100,100,0.864164778824371,0.7928519328956966,0.8669338841712684,0.7957825462001435,0.864164778824371,0.7928519328956966,0.863908437068247,0.7924682900504654
4000,3200,5,100,0.955347561702635,0.8035497203987357,0.9553550342412354,0.8035570015623344,0.955347561702635,0.8035497203987357,0.9553473728509979,0.8035519240738865
4000,3200,10,100,0.9395194944557053,0.8024556284950158,0.9431823067837668,0.8068384457941397,0.9395194944557053,0.8024556284950158,0.9393940961342693,0.8015920037013434
4000,3200,50,100,0.9647669011565518,0.8137004619499149,0.9647720743018137,0.8137022310302188,0.9647669011565518,0.8137004619499149,0.9647667994767029,0.8137011991772152
4000,3200,100,100,0.9792536067723858,0.8049477267201556,0.979263450855677,0.8050759230966922,0.9792536067723858,0.8049477267201556,0.9792535031015115,0.804949294096316
10000,8000,5,100,0.9845892452605223,0.8154631655725748,0.9845960775873511,0.8154625915593773,0.9845892452605223,0.8154631655725748,0.9845891891885054,0.8154570449543975
10000,8000,10,100,0.9976153571002743,0.8200826647216144,0.9976181871551368,0.8205543848803222,0.9976153571002743,0.8200826647216144,0.9976153538796931,0.8200564758643194
10000,8000,50,100,0.9995528794563014,0.8192317043520545,0.9995528954305757,0.819246638240187,0.9995528794563014,0.8192317043520545,0.9995528794503423,0.8192348007172089
10000,8000,100,100,0.9988374865863837,0.8141867250182349,0.9988377010627181,0.8142263576651015,0.9988374865863837,0.8141867250182349,0.9988374864386766,0.8141639260382771
20000,16000,5,100,0.97791224514129,0.8075613907123754,0.9780917455411428,0.807586903245605,0.97791224514129,0.8075613907123754,0.9779101847749395,0.8075418651335275
20000,16000,10,100,0.9999701919637535,0.8212983223924143,0.9999701937405797,0.8214060366430076,0.9999701919637535,0.8212983223924143,0.9999701919636741,0.8213008972741044
20000,16000,50,100,1.0,0.8191101385849745,1.0,0.8193901163023425,1.0,0.8191101385849745,1.0,0.8191009398595395
20000,16000,100,100,0.9999403839275068,0.8168611718939947,0.9999403839275068,0.8168767387725467,0.9999403839275068,0.8168611718939947,0.9999403839275068,0.8168643650232518
25000,20000,5,100,0.9981817097889591,0.8148553367371748,0.99818829779697,0.8158354119500041,0.9981817097889591,0.8148553367371748,0.9981817035802423,0.8146433456046932
25000,20000,10,100,0.999791343746274,0.8203865791393143,0.9997914307796298,0.8204974364062974,0.999791343746274,0.8203865791393143,0.999791343734594,0.8203469799028016
25000,20000,50,100,0.9999403839275068,0.8273766107464138,0.999940391034388,0.8273780095425526,0.9999403839275068,0.8273766107464138,0.9999403839270831,0.8273772000950235
25000,20000,100,100,0.9999105758912603,0.8196571845368344,0.9999105776682982,0.81968936645727,0.9999105758912603,0.8196571845368344,0.9999105758913397,0.8196612563592118
