clauses,T,s,epochs,train_accuracy,test_accuracy,train_precision,test_precision,train_recall,test_recall,train_f1_score,test_f1_score
10000,8000,10,100,0.9980626508896904,0.9841935679980546,0.998068814793242,0.9842845015545172,0.9980626508896904,0.9841935679980546,0.9980626464218013,0.9841917360473007
